name,ra,dec,l,b,alphaKW,alphaKW0,AKHerschel,J_flux,J_flux_err,Jmag,H_flux,H_flux_err,Hmag,Ks_flux,Ks_flux_err,Ksmag,W1_flux,W1_flux_err,W1mag,W2_flux,W2_flux_err,W2mag,W3_flux,W3_flux_err,W3mag,W4_flux,W4_flux_err,W4mag,J_flag,H_flag,Ks_flag,W1_flag,W2_flag,W3_flag,W4_flag
star_2415,84.70350833333332,-7.0120233333333335,210.96575762822178,-19.32436640411409,-0.71,-0.95,3.319,3.5228026718546026,0.3522802671854603,14.139,11.176349045235272,1.1176349045235272,12.405,16.02250645148993,1.6022506451489933,11.548,13.314252172730631,1.3314252172730632,10.916,13.810133590400559,1.381013359040056,10.237,13.362967506788419,1.336296750678842,8.437,34.70260658551176,3.470260658551176,5.955,1,1,1,1,1,1,1
star_2416,84.70624166666666,-4.852283333333333,208.92787816483016,-18.35241081696511,-0.54,-0.57,0.133,10.178606312156687,1.0178606312156686,12.987,13.399850611149805,1.3399850611149806,12.208,10.595719558706419,1.059571955870642,11.997,5.958223337748045,0.5958223337748045,11.789,3.931858496967428,0.39318584969674286,11.601,8.07426338978258,0.807426338978258,8.984,26.715425570557287,2.6715425570557287,6.239,1,1,1,1,1,1,1
star_2417,84.70676249999998,-7.0215636111111115,210.97633651272187,-19.325704883098325,2.16,1.44,5.185,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.20966718053334868,0.02096671805333487,16.256,2.55809564448707,0.255809564448707,12.707,22.315050791836242,2.2315050791836244,9.716,49.51113843300958,4.951113843300958,7.015,823.3075475967906,82.33075475967907,2.517,1,1,1,1,1,1,1
star_2418,84.70838333333332,-7.338449722222222,211.27829792290234,-19.46460774337645,-0.48,-0.56,2.743,39.635862857848466,3.9635862857848467,11.511,78.61401126594836,7.861401126594837,10.287,108.62516649609023,10.862516649609024,9.47,77.32443907827773,7.732443907827774,9.006,73.62035031907608,7.362035031907609,8.42,107.72162901467125,10.772162901467127,6.171,360.04940435421753,36.00494043542175,3.415,1,1,1,1,1,1,1
star_2419,84.70989583333332,-7.030218888888889,210.98601863507238,-19.326757753358155,0.0,0.0,4.513,0.022350555269269785,0.0022350555269269787,19.633,0.301369957345179,0.030136995734517905,16.328,1.070361439930207,0.10703614399302071,14.486,1.2357106175290848,0.1235710617529085,13.497,1.922196931750912,0.19221969317509122,12.378,0.9321867215772655,0.09321867215772656,11.328,3.50237058508115,0.35023705850811504,8.445,1,1,1,1,1,1,1
star_2420,84.71049166666664,-7.341598333333333,211.28227379784738,-19.46412411443312,0.0,0.0,2.492,2.5123972945123545,0.25123972945123546,14.506,3.5604095448864035,0.35604095448864037,13.647,3.929438130353949,0.39294381303539494,13.074,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2421,84.82042083333333,-7.4334694444444445,211.4207492617662,-19.406917629681832,0.94,0.66,3.098,0.023949051453802696,0.0023949051453802696,19.558,0.09227837894038567,0.009227837894038566,17.613,0.21773610770929597,0.021773610770929597,16.215,0.32652525572745617,0.032652525572745617,14.942,0.5279561821880049,0.052795618218800494,13.781,0.38860010390314714,0.03886001039031472,12.278,16.27654026073804,1.6276540260738042,6.777,1,1,1,1,1,1,1
star_2422,84.71157499999998,-7.037264444444444,210.99349357178934,-19.328389628949008,0.0,0.0,4.031,0.017574716053709465,0.0017574716053709465,19.894,0.4264812639649184,0.04264812639649185,15.951,2.0947415882702,0.20947415882702003,13.757,2.95064375495156,0.295064375495156,12.552,5.402538614642863,0.5402538614642863,11.256,1.6546376890358119,0.1654637689035812,10.705,2.3942092082303525,0.23942092082303526,8.858,1,1,1,1,1,1,1
star_2423,84.71453749999999,-8.024310833333335,211.9348481928579,-19.761177116180104,-0.27,-0.29,0.547,10.367840731956074,1.0367840731956075,12.967,25.13621929661469,2.5136219296614692,11.525,41.56525556587071,4.156525556587071,10.513,30.52929519822848,3.052929519822848,10.015,44.89499005435118,4.4894990054351185,8.957,77.32197035318256,7.732197035318257,6.531,203.03087990156183,20.303087990156186,4.037,1,1,1,1,1,1,1
star_2424,84.71629999999999,-7.0441022222222225,211.00219217456598,-19.327219870441127,0.0,0.0,3.595,0.009720493564140634,0.0009720493564140634,20.537,0.12879528268300805,0.012879528268300806,17.251,0.5156208317852663,0.05156208317852663,15.279,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2425,84.71664583333332,-7.351643611111111,211.29469210857826,-19.463089846019614,0.34,0.16,2.171,0.522021412035593,0.05220214120355931,16.212,3.87525206750303,0.387525206750303,13.555,12.403105994927191,1.2403105994927193,11.826,26.00858818949866,2.6008588189498663,10.189,57.8892442288147,5.78892442288147,8.681,142.39767958216544,14.239767958216545,5.868,308.149946584362,30.814994658436202,3.584,1,1,1,1,1,1,1
star_2426,84.71724166666664,-7.039796944444444,210.99854248363184,-19.324472611321543,0.0,0.0,3.753,1594000.0,159400.0,0.0,0.028648372611631605,0.002864837261163161,18.883,0.17960997612071467,0.017960997612071466,16.424,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2427,84.71832916666665,-7.037188888888889,210.996572853504,-19.322348420105364,-1.05,-1.68,3.43,0.1349237232267731,0.013492372322677311,17.681,2.6103572997213367,0.2610357299721337,13.984,9.979998020019172,0.9979998020019173,12.062,9.7435401314692,0.9743540131469199,11.255,12.817339258531623,1.2817339258531624,10.318,5.494180363544856,0.5494180363544856,9.402,12.26767033409117,1.226767033409117,7.084,1,1,1,1,1,1,1
star_2428,84.71818333333331,-7.352660833333333,211.29637473861385,-19.462171690885405,-0.67,-0.76,2.171,128.25913807732408,12.825913807732409,10.236,289.40095281256015,28.940095281256017,8.872,407.69037184410263,40.769037184410266,8.034,361.3406140573931,36.13406140573931,7.332,345.9376888838595,34.59376888838595,6.74,456.98601783003073,45.69860178300308,4.602,882.1899313977902,88.21899313977903,2.442,1,1,1,1,1,1,1
star_2429,84.71969999999999,-7.351735,211.29619913287942,-19.46041317965247,0.0,0.0,2.171,1.1462736708373193,0.11462736708373195,15.358,1.992966307185911,0.1992966307185911,14.277,2.6812076825761952,0.26812076825761955,13.489,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2430,84.72031249999998,-7.006700555555556,210.96854518078416,-19.307057834362695,-1.37,-1.53,1.62,4.571811513993529,0.4571811513993529,13.856,11.468324069221229,1.146832406922123,12.377,19.37003721545907,1.9370037215459073,11.342,13.131573784485012,1.3131573784485013,10.931,11.808585533642166,1.1808585533642166,10.407,7.032389428215988,0.7032389428215988,9.134,8.565684949798671,0.8565684949798671,7.474,1,1,1,1,1,1,1
star_2431,84.72206249999999,-7.095792777777778,211.0539800630336,-19.345014998605354,0.0,0.0,1.382,0.4717243742577358,0.04717243742577358,16.322,0.48161494675535615,0.04816149467553562,15.819,0.497428260298215,0.0497428260298215,15.318,309540.0,30954.0,0.0,171790.0,17179.0,0.0,31674.0,3167.4,0.0,8363.0,836.3000000000001,0.0,1,1,1,1,1,1,1
star_2432,84.72482083333331,-7.042530833333333,211.00467459685788,-19.318943728744934,0.74,0.12,3.279,1594000.0,159400.0,0.0,0.039255449677726074,0.003925544967772607,18.541,0.26566262227884047,0.02656626222788405,15.999,0.45532005355173655,0.045532005355173655,14.581,1.4811460328747936,0.14811460328747936,12.661,3.4221805006486328,0.3422180500648633,9.916,17.69954478129673,1.769954478129673,6.686,1,1,1,1,1,1,1
star_2433,84.72487916666665,-7.083591111111111,211.04370206791882,-19.337100247005086,0.0,0.0,1.366,0.6127570505447665,0.06127570505447665,16.038,0.8788200499753102,0.08788200499753102,15.166,0.946085649710118,0.0946085649710118,14.62,0.6521038709933771,0.06521038709933771,14.191,0.6555380119214163,0.06555380119214163,13.546,1.289148395402994,0.12891483954029942,10.976,3.5971793926648012,0.35971793926648016,8.416,1,1,1,1,1,1,1
star_2434,84.72642916666666,-7.167527222222223,211.12417620668393,-19.372917554918587,0.0,0.0,1.337,0.03389130696620857,0.003389130696620857,19.181,0.1642479495688622,0.016424794956886223,16.987,0.2305315950249884,0.02305315950249884,16.153,0.26443368568674647,0.026443368568674647,15.171,0.34150563936478484,0.03415056393647849,14.254,0.48295082510860116,0.04829508251086012,12.042,2.7616084111385626,0.27616084111385625,8.703,1,1,1,1,1,1,1
star_2435,84.72672499999997,-7.026500277777778,210.99033905147334,-19.31013892891963,0.0,0.0,2.088,0.016492569278928417,0.0016492569278928418,19.963,0.22485365769965446,0.022485365769965446,16.646,0.8400989755741275,0.08400989755741275,14.749,1.4842832218114101,0.14842832218114102,13.298,2.3366726735337537,0.2336672673533754,12.166,2.7233465681426052,0.27233465681426056,10.164,5.2815585275659815,0.5281558527565982,7.999,1,1,1,1,1,1,1
star_2436,84.72714166666665,-7.464453611111112,211.40692253031088,-19.503586192455696,-0.41,-0.55,1.405,21.1294560598745,2.11294560598745,12.194,52.51700572071576,5.251700572071576,10.725,81.04578910267603,8.104578910267604,9.788,83.23706883120539,8.32370688312054,8.926,93.79892901528657,9.379892901528658,8.157,117.89704294087375,11.789704294087375,6.073,365.3945764091162,36.53945764091162,3.399,1,1,1,1,1,1,1
star_2437,84.72886249999998,-7.119676111111111,211.07984043801608,-19.34955222347333,-1.04,-1.12,1.042,6.310856674646966,0.6310856674646966,13.506,10.821811294347862,1.0821811294347863,12.44,11.671601606791931,1.1671601606791933,11.892,9.043088441299883,0.9043088441299884,11.336,8.02782468632971,0.8027824686329711,10.826,7.276171257293372,0.7276171257293372,9.097,10.813395728592274,1.0813395728592274,7.221,1,1,1,1,1,1,1
star_2438,84.72908749999998,-7.1982163888888895,211.1545824135901,-19.384143951081704,-0.82,-1.11,2.675,1594000.0,159400.0,0.0,9.434088731325998,0.9434088731325998,12.589,16.77762391668484,1.6777623916684838,11.498,16.80802859523685,1.680802859523685,10.663,18.80173294079525,1.8801732940795253,9.902,17.390133355512287,1.7390133355512287,8.151,28.1295054476355,2.81295054476355,6.183,1,1,1,1,1,1,1
star_2439,84.72922499999999,-6.938467500000001,210.9079277138627,-19.268841975325806,0.3,0.18,0.458,0.5451152313668517,0.05451152313668517,16.165,1.06930095978821,0.106930095978821,14.953,1.974833360766376,0.1974833360766376,13.821,5.175076549690697,0.5175076549690697,11.942,9.545482366228981,0.9545482366228981,10.638,23.415471775633314,2.3415471775633314,7.828,47.55126739556525,4.755126739556525,5.613,1,1,1,1,1,1,1
star_2440,84.73127916666665,-7.0748605555555555,211.0383931710693,-19.327536520005268,0.0,0.0,2.291,0.4631144340999223,0.046311443409992235,16.342,2.7158135864400674,0.27158135864400673,13.941,6.302755428401755,0.6302755428401756,12.561,5.104071837531078,0.5104071837531078,11.957,6.677253734852715,0.6677253734852715,11.026,3.450665902152337,0.3450665902152337,9.907,4.583129162594995,0.4583129162594995,8.153,1,1,1,1,1,1,1
star_2441,84.73548749999999,-7.0321219444444445,210.99976542636182,-19.304838738019757,-0.45,-0.67,1.697,2.1383969044362066,0.21383969044362067,14.681,6.419481574155932,0.6419481574155932,13.007,9.716960898797273,0.9716960898797273,12.091,8.007865649882335,0.8007865649882335,11.468,8.737715091774266,0.8737715091774266,10.734,16.94739345969593,1.6947393459695932,8.179,30.224706812550846,3.0224706812550846,6.105,1,1,1,1,1,1,1
star_2442,84.73767499999998,-6.883115277777779,210.85934519969766,-19.236739032669693,-0.9,-0.91,0.526,6.951656704005446,0.6951656704005447,13.401,9.313222026806226,0.9313222026806227,12.603,7.8619532156935685,0.7861953215693569,12.321,6.256288656450309,0.625628865645031,11.736,5.2408035389093,0.52408035389093,11.289,5.586025480408503,0.5586025480408504,9.384,10.185024939845599,1.01850249398456,7.286,1,1,1,1,1,1,1
star_2443,84.74428333333331,-7.279375833333333,211.23881219068556,-19.40654588726931,-0.43,-0.5,1.232,225.36595877167332,22.536595877167333,9.624,373.5080416518218,37.35080416518218,8.595,614.2291950366254,61.42291950366254,7.589,650.9037569566622,65.09037569566622,6.693,672.0442655635296,67.20442655635297,6.019,602.4248974304969,60.242489743049696,4.302,3188.3214192852533,318.83214192852535,1.047,1,1,1,1,1,1,1
star_2444,84.75260416666666,-7.108368611111111,211.08016358382093,-19.323422008719856,-0.72,-1.1,2.328,0.48762764278213255,0.04876276427821326,16.286,3.058439941154294,0.3058439941154294,13.812,6.816013707001021,0.6816013707001022,12.476,7.927144563007065,0.7927144563007066,11.479,9.75883285558023,0.9758832855580231,10.614,7.633134454821914,0.7633134454821915,9.045,16.487776691764452,1.6487776691764453,6.763,1,1,1,1,1,1,1
star_2445,84.75377916666667,-7.3396469444444445,211.3005453436333,-19.424751873510168,1.55,1.39,3.502,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,0.5638069890062386,0.05638069890062386,15.182,1.4161745265868078,0.14161745265868078,13.349,9.268252984187383,0.9268252984187383,10.67,34.379765681344416,3.4379765681344416,7.411,251.39816118879875,25.139816118879878,3.805,1,1,1,1,1,1,1
star_2446,84.7546625,-5.984902222222222,210.01715199364727,-18.82058199954897,0.0,0.0,0.174,2.293444933739815,0.2293444933739815,14.605,2.5579965631632873,0.2557996563163287,14.006,2.1853975664166168,0.2185397566416617,13.711,2.0263608132078383,0.20263608132078384,12.96,1.708432716928215,0.1708432716928215,12.506,2.0169861329237295,0.20169861329237296,10.49,3.936969921474808,0.39369699214748083,8.318,1,1,1,1,1,1,1
star_2447,84.7551125,-7.0193127777777775,210.99675764128588,-19.281700152294558,-0.85,-0.93,0.726,8.481805652712683,0.8481805652712684,13.185,16.18452495651077,1.618452495651077,12.003,18.842149925794324,1.8842149925794325,11.372,16.214993475386233,1.6214993475386235,10.702,13.558070245206938,1.355807024520694,10.257,9.304711507622951,0.9304711507622951,8.83,34.734583591051226,3.473458359105123,5.954,1,1,1,1,1,1,1
star_2448,84.76073749999999,-7.0927919444444445,211.0691587291526,-19.309282797071997,-1.12,-1.42,2.104,1.1007490442861754,0.11007490442861755,15.402,4.719543101244365,0.4719543101244365,13.341,8.557175816328924,0.8557175816328924,12.229,8.179312067414347,0.8179312067414348,11.445,9.124264779287271,0.9124264779287272,10.687,6.04091760732914,0.604091760732914,9.299,7.13119146220476,0.713119146220476,7.673,1,1,1,1,1,1,1
star_2449,84.76239166666667,-7.2144975,211.18556365400028,-19.36172594834693,1.39,1.33,3.365,0.00940347376096004,0.0009403473760960041,20.573,0.21062016887069576,0.021062016887069577,16.717,1.5557164901227427,0.15557164901227427,14.08,6.847259358467063,0.6847259358467064,11.638,28.6944483382766,2.8694448338276604,9.443,88.45103362735139,8.84510336273514,6.385,622.8193497775787,62.28193497775788,2.82,1,1,1,1,1,1,1
star_2450,84.76732499999999,-7.058314722222222,211.03948671843602,-19.28813680984135,-0.6,-0.84,1.367,4.844939040219561,0.48449390402195613,13.793,16.36439510500445,1.6364395105004452,11.991,25.2075394261754,2.5207539426175405,11.056,28.439160893971277,2.843916089397128,10.092,29.498360557496454,2.9498360557496457,9.413,34.31649410574349,3.431649410574349,7.413,71.44339708594245,7.144339708594245,5.171,1,1,1,1,1,1,1
star_2451,84.77184166666667,-7.095036111111111,211.0764658314448,-19.300400225848637,-0.74,-1.05,1.767,1.36548934939716,0.136548934939716,15.168,6.8659392528674905,0.6865939252867491,12.934,18.37936299080412,1.837936299080412,11.399,20.792982031055605,2.0792982031055605,10.432,26.09743831162998,2.609743831162998,9.546,20.696786152501385,2.0696786152501385,7.962,40.77200762734617,4.077200762734617,5.78,1,1,1,1,1,1,1
star_2452,84.77235416666667,-7.184787777777778,211.1619680540333,-19.33970924916345,0.25,0.18,4.812,12.339237319561501,1.2339237319561502,12.778,28.966762372814145,2.8966762372814148,11.371,40.469743808757414,4.046974380875741,10.542,68.34657850586693,6.8346578505866935,9.14,114.65628861084767,11.465628861084767,7.939,310.9588434721498,31.09588434721498,5.02,774.7509131458504,77.47509131458504,2.583,1,1,1,1,1,1,1
star_2453,84.77430833333332,-7.177605277777778,211.1560531946187,-19.334790117886595,0.0,0.0,4.87,1594000.0,159400.0,0.0,1024000.0,102400.0,0.0,666700.0,66670.0,0.0,1.0812267412142254,0.10812267412142254,13.642,4.9773465493121,0.49773465493121,11.345,46.54820222228144,4.654820222228144,7.082,1184.5737289495687,118.45737289495688,2.122,1,1,1,1,1,1,1
star_2454,84.77526249999998,-7.192216666666667,211.17038139099031,-19.340411719846887,0.57,-0.11,3.605,1594000.0,159400.0,0.0,0.052372096163461515,0.005237209616346152,18.228,0.501106983441937,0.05011069834419371,15.31,1.1135680920410849,0.1113568092041085,13.61,2.9689157913404003,0.29689157913404,11.906,4.416750962821466,0.4416750962821466,9.639,28.970907319777865,2.8970907319777868,6.151,1,1,1,1,1,1,1
star_2455,84.78132916666665,-7.077937222222222,211.0646492350646,-19.284380720495097,0.0,0.0,1.402,0.41313150685778055,0.04131315068577806,16.466,1.3094832772463063,0.13094832772463064,14.733,2.119973611841939,0.21199736118419393,13.744,1.5513749629698563,0.15513749629698564,13.25,1.5438243255421442,0.15438243255421444,12.616,1.1500134306788177,0.11500134306788178,11.1,5.887922660453403,0.5887922660453403,7.881,1,1,1,1,1,1,1
star_2456,84.78155,-7.181177222222223,211.16281916151598,-19.329930068886956,1.49,0.89,4.376,0.011740546610835444,0.0011740546610835446,20.332,0.087882004997531,0.008788200499753101,17.666,0.24452904690738342,0.024452904690738343,16.089,0.26614406033430005,0.026614406033430005,15.164,0.6701899017124013,0.06701899017124013,13.522,3.289295662793207,0.32892956627932074,9.959,89.61115949702103,8.961115949702103,4.925,1,1,1,1,1,1,1
star_2457,84.78965416666666,-7.1549322222222225,211.14165843525737,-19.31109675660626,-1.11,-1.54,3.705,0.6553726554406082,0.06553726554406082,15.965,4.905688371231478,0.4905688371231478,13.299,11.166844154468265,1.1166844154468265,11.94,10.488582009132859,1.0488582009132859,11.175,13.396701468679073,1.3396701468679073,10.27,6.961501361058655,0.6961501361058655,9.145,10.345752789532757,1.0345752789532756,7.269,1,1,1,1,1,1,1
star_2458,84.7954875,-8.192955,212.13324064741664,-19.76304559152866,-1.18,-1.2,0.242,7.421442330755953,0.7421442330755954,13.33,9.12640960648954,0.9126409606489541,12.625,8.478723156882534,0.8478723156882535,12.239,5.071270522862483,0.5071270522862483,11.964,4.295343296858296,0.4295343296858296,11.505,2.96963390073703,0.296963390073703,10.07,5.909654576256008,0.5909654576256008,7.877,1,1,1,1,1,1,1
star_2459,84.79962499999999,-7.176387500000001,211.16668426997927,-19.311730031923965,1.81,0.97,5.199,1594000.0,159400.0,0.0,0.023566764210263134,0.0023566764210263135,19.095,0.14980643018968937,0.014980643018968938,16.621,12.939478647443124,1.2939478647443126,10.947,84.21663405609239,8.42166340560924,8.274,109.01918032014211,10.901918032014212,6.158,464.68868402568836,46.46886840256884,3.138,1,1,1,1,1,1,1
